fecha_devolucion,id_producto,id_tienda,cantidad_devuelta
12/10/2027,214,7,1
12/10/2027,769,7,1
12/10/2027,1179,7,2
12/11/2027,81,13,1
12/11/2027,202,13,1
12/11/2027,266,3,1
12/11/2027,306,13,1
12/11/2027,319,11,1
12/11/2027,421,24,1
12/11/2027,477,11,1
12/11/2027,656,13,1
12/11/2027,773,24,1
12/11/2027,792,11,1
12/11/2027,798,13,1
12/11/2027,939,3,1
12/11/2027,1041,24,2
12/11/2027,1045,13,1
12/11/2027,1116,3,1
12/11/2027,1390,13,2
13/12/2027,517,6,1
13/12/2027,545,6,1
13/12/2027,938,6,1
13/12/2027,1200,6,1
14/12/2027,100,13,1
14/12/2027,378,13,1
14/12/2027,453,23,2
14/12/2027,608,23,2
14/12/2027,1024,23,1
14/12/2027,1141,13,1
14/12/2027,1328,13,1
14/12/2027,1514,23,2
16/12/2027,29,6,1
16/12/2027,289,11,2
16/12/2027,409,11,1
16/12/2027,431,11,1
16/12/2027,451,6,1
16/12/2027,592,6,1
16/12/2027,880,6,1
16/12/2027,914,6,1
16/12/2027,960,11,1
16/12/2027,1064,11,1
16/12/2027,1180,6,1
17/12/2027,536,23,1
17/12/2027,580,23,1
18/12/2027,35,13,1
18/12/2027,118,13,1
18/12/2027,134,13,1
18/12/2027,280,13,2
18/12/2027,367,24,1
18/12/2027,407,24,1
18/12/2027,497,13,2
18/12/2027,502,13,1
18/12/2027,520,13,2
18/12/2027,558,13,2
18/12/2027,922,24,1
18/12/2027,1123,13,1
18/12/2027,1131,13,1
18/12/2027,1355,24,1
18/12/2027,1456,13,1
19/12/2027,97,7,1
19/12/2027,432,7,1
19/12/2027,696,7,1
19/12/2027,782,7,2
19/12/2027,840,7,1
19/12/2027,915,7,1
20/12/2027,29,11,2
20/12/2027,48,11,1
20/12/2027,218,6,1
20/12/2027,281,6,1
20/12/2027,338,11,1
20/12/2027,372,11,1
20/12/2027,472,6,1
20/12/2027,616,6,2
20/12/2027,665,6,1
20/12/2027,735,11,1
20/12/2027,1039,11,1
20/12/2027,1040,6,1
20/12/2027,1174,6,1
20/12/2027,1243,11,2
20/12/2027,1265,24,1
20/12/2027,1279,24,1
20/12/2027,1402,6,2
20/12/2027,1403,11,1
20/12/2027,1455,11,1
21/12/2027,282,16,1
21/12/2027,610,17,1
21/12/2027,882,3,1
21/12/2027,911,3,1
21/12/2027,1001,17,2
21/12/2027,1169,16,1
21/12/2027,1312,3,1
21/12/2027,1321,16,1
21/12/2027,1410,16,1
21/12/2027,1464,16,1
21/12/2027,1469,3,1
21/12/2027,1473,17,1
21/12/2027,1486,3,1
22/12/2027,16,11,1
22/12/2027,58,13,1
22/12/2027,124,11,1
22/12/2027,127,11,1
22/12/2027,213,17,1
22/12/2027,238,13,1
22/12/2027,340,11,1
22/12/2027,362,11,1
22/12/2027,433,13,1
22/12/2027,522,17,2
22/12/2027,606,11,1
22/12/2027,773,17,1
22/12/2027,904,13,1
22/12/2027,914,17,1
22/12/2027,1083,11,1
22/12/2027,1144,11,2
22/12/2027,1417,13,1
23/12/2027,37,15,1
23/12/2027,611,15,1
23/12/2027,1146,15,1
24/12/2027,21,17,2
24/12/2027,311,17,1
24/12/2027,397,17,1
24/12/2027,688,17,1
24/12/2027,776,17,2
24/12/2027,979,17,1
24/12/2027,1012,17,1
24/12/2027,1094,17,1
24/12/2027,1366,17,1
25/12/2027,44,16,1
25/12/2027,681,16,1
25/12/2027,800,17,1
25/12/2027,911,17,2
25/12/2027,948,17,1
25/12/2027,1229,16,1
25/12/2027,1361,17,2
26/12/2027,144,16,1
26/12/2027,1500,16,2
27/12/2027,66,24,1
27/12/2027,91,24,1
27/12/2027,148,3,1
27/12/2027,360,24,1
27/12/2027,361,24,1
27/12/2027,389,24,2
27/12/2027,526,3,2
27/12/2027,964,24,1
27/12/2027,1020,3,1
27/12/2027,1043,24,2
27/12/2027,1255,23,1
28/12/2027,98,3,1
28/12/2027,225,13,1
28/12/2027,312,13,1
28/12/2027,658,3,1
28/12/2027,660,13,1
28/12/2027,809,3,2
28/12/2027,833,3,1
28/12/2027,1225,3,1
28/12/2027,1248,13,1
28/12/2027,1375,3,1
28/12/2027,1456,13,1
28/12/2027,1519,3,1
29/12/2027,214,6,1
29/12/2027,245,7,1
29/12/2027,309,6,1
29/12/2027,386,7,1
29/12/2027,935,6,1
29/12/2027,946,6,1
29/12/2027,972,6,1
1/1/2028,249,10,1
1/1/2028,455,10,1
1/1/2028,1056,10,2
1/1/2028,1091,10,1
1/1/2028,1181,10,1
1/1/2028,1456,10,1
1/2/2028,310,13,1
1/2/2028,564,4,1
1/2/2028,702,4,1
1/2/2028,710,10,1
1/2/2028,716,10,2
1/2/2028,767,4,1
1/2/2028,843,13,1
1/2/2028,879,4,1
1/2/2028,1034,13,1
1/2/2028,1084,4,2
1/2/2028,1091,4,1
1/2/2028,1155,10,1
1/2/2028,1167,10,1
1/2/2028,1319,10,1
1/3/2028,327,7,2
1/3/2028,380,7,1
1/3/2028,559,7,2
1/3/2028,638,7,1
1/3/2028,696,17,1
1/3/2028,772,15,1
1/3/2028,887,7,1
1/3/2028,1052,17,1
1/3/2028,1118,15,1
1/3/2028,1181,7,1
1/3/2028,1208,17,1
1/3/2028,1451,17,1
1/3/2028,1556,15,1
1/4/2028,344,8,1
1/4/2028,364,8,1
1/4/2028,457,16,1
1/4/2028,470,8,1
1/4/2028,524,16,1
1/4/2028,581,8,2
1/4/2028,863,17,1
1/4/2028,1041,17,1
1/4/2028,1235,8,1
1/4/2028,1417,17,1
1/4/2028,1508,8,1
1/5/2028,14,7,1
1/5/2028,106,12,1
1/5/2028,163,4,1
1/5/2028,189,4,1
1/5/2028,296,12,1
1/5/2028,373,4,1
1/5/2028,396,4,1
1/5/2028,432,19,1
1/5/2028,509,12,2
1/5/2028,660,19,1
1/5/2028,888,6,1
1/5/2028,915,4,1
1/5/2028,1058,4,1
1/5/2028,1201,7,1
1/5/2028,1243,19,1
1/5/2028,1379,4,1
1/5/2028,1438,4,1
1/5/2028,1487,6,2
1/5/2028,1499,6,1
1/6/2028,2,13,1
1/6/2028,26,17,1
1/6/2028,166,17,1
1/6/2028,295,13,1
1/6/2028,397,13,1
1/6/2028,863,17,1
1/6/2028,987,17,1
1/6/2028,1230,17,1
1/6/2028,1263,13,1
1/6/2028,1335,17,1
1/6/2028,1408,17,1
1/6/2028,1412,17,1
1/6/2028,1430,17,1
1/6/2028,1497,17,1
1/6/2028,1498,13,2
1/7/2028,12,12,1
1/7/2028,14,19,1
1/7/2028,34,19,1
1/7/2028,112,12,1
1/7/2028,250,19,1
1/7/2028,470,12,1
1/7/2028,581,20,2
1/7/2028,678,24,1
1/7/2028,692,20,1
1/7/2028,780,24,1
1/7/2028,799,19,1
1/7/2028,989,20,1
1/7/2028,996,12,1
1/7/2028,1194,24,1
1/7/2028,1209,19,1
1/7/2028,1346,24,1
1/7/2028,1395,19,2
1/7/2028,1438,19,1
1/9/2028,46,18,2
1/9/2028,484,3,2
1/9/2028,597,19,1
1/9/2028,668,3,2
1/9/2028,789,18,1
1/9/2028,892,19,2
1/9/2028,895,18,2
1/9/2028,982,9,1
1/9/2028,984,3,1
1/9/2028,1108,18,1
1/9/2028,1356,23,1
1/9/2028,1374,3,1
1/9/2028,1487,9,1
1/9/2028,1533,9,1
1/10/2028,157,16,1
1/10/2028,195,3,2
1/10/2028,199,3,1
1/10/2028,253,11,2
1/10/2028,271,7,1
1/10/2028,284,19,1
1/10/2028,420,19,1
1/10/2028,444,11,1
1/10/2028,485,10,1
1/10/2028,503,16,1
1/10/2028,505,16,1
1/10/2028,546,16,1
1/10/2028,572,17,1
1/10/2028,623,7,2
1/10/2028,646,16,1
1/10/2028,759,7,1
1/10/2028,806,8,1
1/10/2028,822,11,1
1/10/2028,872,10,1
1/10/2028,909,17,1
1/10/2028,921,19,1
1/10/2028,946,10,1
1/10/2028,952,16,1
1/10/2028,956,16,1
1/10/2028,969,19,1
1/10/2028,1069,7,2
1/10/2028,1147,7,1
1/10/2028,1177,8,1
1/10/2028,1195,10,1
1/10/2028,1203,3,1
1/10/2028,1301,8,1
1/10/2028,1373,8,2
1/10/2028,1382,3,1
1/10/2028,1468,17,1
1/10/2028,1522,19,1
1/10/2028,1546,8,1
1/11/2028,123,20,1
1/11/2028,173,20,1
1/11/2028,498,13,1
1/11/2028,843,16,1
1/11/2028,1070,13,2
1/11/2028,1188,13,1
1/11/2028,1238,13,1
1/11/2028,1288,16,2
1/11/2028,1377,13,1
1/11/2028,1430,13,1
1/12/2028,15,8,1
1/12/2028,27,8,1
1/12/2028,69,8,1
1/12/2028,182,6,1
1/12/2028,216,6,2
1/12/2028,221,8,1
1/12/2028,293,8,2
1/12/2028,295,6,1
1/12/2028,383,10,1
1/12/2028,459,1,1
1/12/2028,502,8,1
1/12/2028,505,1,1
1/12/2028,532,8,1
1/12/2028,571,3,1
1/12/2028,588,8,2
1/12/2028,600,10,1
1/12/2028,662,1,2
1/12/2028,688,3,1
1/12/2028,692,8,1
1/12/2028,708,1,1
1/12/2028,712,8,1
1/12/2028,747,1,1
1/12/2028,758,21,1
1/12/2028,822,3,2
1/12/2028,866,8,1
1/12/2028,887,10,1
1/12/2028,975,8,2
1/12/2028,1008,8,1
1/12/2028,1031,8,1
1/12/2028,1046,21,2
1/12/2028,1055,10,2
1/12/2028,1151,6,1
1/12/2028,1157,1,1
1/12/2028,1230,3,1
1/12/2028,1351,3,1
1/12/2028,1357,21,1
1/12/2028,1362,1,1
1/12/2028,1467,21,1
1/12/2028,1477,1,1
1/12/2028,1525,8,1
13/1/2028,48,1,1
13/1/2028,95,8,1
13/1/2028,404,23,1
13/1/2028,549,1,1
13/1/2028,562,8,1
13/1/2028,571,1,1
13/1/2028,631,20,1
13/1/2028,750,8,2
13/1/2028,794,8,2
13/1/2028,806,8,1
13/1/2028,867,1,1
13/1/2028,914,1,1
13/1/2028,1139,1,1
13/1/2028,1156,8,2
13/1/2028,1230,20,1
13/1/2028,1246,20,2
13/1/2028,1475,8,1
14/1/2028,148,23,1
14/1/2028,486,23,1
14/1/2028,624,23,1
14/1/2028,649,6,1
14/1/2028,1000,6,1
14/1/2028,1104,6,1
14/1/2028,1146,23,1
15/1/2028,156,21,1
15/1/2028,293,23,1
15/1/2028,320,11,1
15/1/2028,379,21,1
15/1/2028,422,21,2
15/1/2028,470,21,2
15/1/2028,540,21,1
15/1/2028,843,21,1
15/1/2028,887,21,1
15/1/2028,1045,21,1
15/1/2028,1202,11,1
15/1/2028,1285,23,1
15/1/2028,1308,21,2
15/1/2028,1321,11,2
15/1/2028,1383,21,1
15/1/2028,1432,11,1
15/1/2028,1551,21,2
16/1/2028,105,6,1
16/1/2028,211,15,1
16/1/2028,462,16,2
16/1/2028,560,4,1
16/1/2028,630,6,1
16/1/2028,746,6,1
16/1/2028,856,16,1
16/1/2028,931,15,1
16/1/2028,1073,6,1
16/1/2028,1334,16,1
16/1/2028,1367,15,1
16/1/2028,1482,15,1
17/1/2028,4,12,2
17/1/2028,22,12,1
17/1/2028,82,12,1
17/1/2028,129,1,1
17/1/2028,151,11,1
17/1/2028,262,11,1
17/1/2028,291,11,1
17/1/2028,342,11,1
17/1/2028,416,12,1
17/1/2028,461,11,1
17/1/2028,497,3,1
17/1/2028,512,3,1
17/1/2028,682,6,1
17/1/2028,728,12,1
17/1/2028,769,6,1
17/1/2028,822,6,2
17/1/2028,842,1,1
17/1/2028,893,6,1
17/1/2028,963,12,1
17/1/2028,965,23,1
17/1/2028,988,3,2
17/1/2028,993,4,1
17/1/2028,1009,4,2
17/1/2028,1014,24,1
17/1/2028,1176,1,1
17/1/2028,1242,1,1
17/1/2028,1249,12,1
17/1/2028,1250,4,1
17/1/2028,1397,1,1
17/1/2028,1441,12,1
17/1/2028,1483,23,1
17/1/2028,1484,12,1
17/1/2028,1490,23,1
17/1/2028,1526,1,1
17/1/2028,1558,24,1
18/1/2028,34,24,1
18/1/2028,220,8,1
18/1/2028,264,8,1
18/1/2028,278,24,1
18/1/2028,422,15,1
18/1/2028,511,24,1
18/1/2028,559,24,1
18/1/2028,679,8,1
18/1/2028,710,24,1
18/1/2028,808,8,1
18/1/2028,1131,8,1
18/1/2028,1375,8,1
18/1/2028,1422,8,2
19/1/2028,144,11,2
19/1/2028,469,12,1
19/1/2028,545,12,2
19/1/2028,749,7,1
19/1/2028,954,12,1
19/1/2028,1192,7,1
19/1/2028,1261,7,1
19/1/2028,1367,12,1
19/1/2028,1406,7,2
19/1/2028,1501,11,1
20/1/2028,62,7,1
20/1/2028,174,15,1
20/1/2028,341,15,1
20/1/2028,540,7,1
20/1/2028,678,15,2
20/1/2028,724,15,1
20/1/2028,855,7,1
20/1/2028,898,15,1
20/1/2028,1083,15,2
20/1/2028,1219,15,1
21/1/2028,723,16,2
21/1/2028,766,20,1
21/1/2028,900,16,1
21/1/2028,1377,20,1
21/1/2028,1479,21,1
22/1/2028,268,17,1
22/1/2028,387,21,1
22/1/2028,479,21,1
22/1/2028,578,21,2
22/1/2028,823,4,1
22/1/2028,1050,21,1
22/1/2028,1182,4,1
22/1/2028,1340,21,1
22/1/2028,1380,17,1
22/1/2028,1394,21,1
23/1/2028,47,10,1
23/1/2028,348,10,1
23/1/2028,703,10,1
23/1/2028,709,10,1
23/1/2028,1132,10,2
24/1/2028,47,15,2
24/1/2028,193,15,1
24/1/2028,267,21,1
24/1/2028,339,3,1
24/1/2028,395,3,2
24/1/2028,654,3,1
24/1/2028,700,21,1
24/1/2028,714,3,2
24/1/2028,816,21,1
24/1/2028,949,3,1
24/1/2028,963,3,1
24/1/2028,1033,21,1
24/1/2028,1039,3,2
24/1/2028,1104,3,1
24/1/2028,1165,15,1
24/1/2028,1187,15,2
24/1/2028,1215,3,1
24/1/2028,1317,3,1
25/1/2028,463,11,1
25/1/2028,541,18,1
25/1/2028,600,18,2
25/1/2028,817,11,1
25/1/2028,1383,11,2
26/1/2028,197,18,1
26/1/2028,573,9,1
26/1/2028,717,13,1
26/1/2028,1004,9,1
26/1/2028,1279,13,1
26/1/2028,1339,13,1
26/1/2028,1390,13,2
26/1/2028,1401,13,1
26/1/2028,1498,13,1
27/1/2028,427,24,1
27/1/2028,473,24,1
27/1/2028,505,24,1
27/1/2028,566,24,1
27/1/2028,777,19,1
27/1/2028,801,19,1
27/1/2028,870,24,2
27/1/2028,989,24,1
27/1/2028,1200,24,1
27/1/2028,1214,24,1
27/1/2028,1482,24,2
28/1/2028,61,9,1
28/1/2028,196,1,1
28/1/2028,293,1,1
28/1/2028,354,1,1
28/1/2028,358,1,2
28/1/2028,620,1,1
28/1/2028,786,1,1
28/1/2028,814,9,1
28/1/2028,981,9,1
28/1/2028,1372,1,1
29/1/2028,252,12,1
29/1/2028,476,18,1
29/1/2028,647,18,1
29/1/2028,658,13,1
29/1/2028,710,13,1
29/1/2028,833,13,1
29/1/2028,915,13,1
29/1/2028,1028,18,1
29/1/2028,1036,13,1
29/1/2028,1062,13,1
29/1/2028,1524,9,1
30/1/2028,368,24,1
30/1/2028,456,24,1
30/1/2028,845,24,1
30/1/2028,983,24,1
30/1/2028,1438,24,2
2/1/2028,22,11,1
2/1/2028,103,12,1
2/1/2028,250,12,1
2/1/2028,369,12,1
2/1/2028,659,17,1
2/1/2028,735,12,1
2/1/2028,791,12,1
2/1/2028,944,17,1
2/1/2028,999,12,2
2/1/2028,1033,17,1
2/1/2028,1103,12,2
2/1/2028,1118,12,1
2/1/2028,1383,11,1
2/1/2028,1384,11,2
2/1/2028,1403,11,1
2/2/2028,65,8,1
2/2/2028,330,12,1
2/2/2028,490,24,2
2/2/2028,563,7,1
2/2/2028,622,12,1
2/2/2028,634,8,1
2/2/2028,703,7,1
2/2/2028,786,8,1
2/2/2028,816,24,1
2/2/2028,899,8,1
2/2/2028,903,12,1
2/2/2028,943,24,1
2/2/2028,1146,12,1
2/2/2028,1220,24,1
2/2/2028,1356,24,1
2/2/2028,1358,7,1
2/2/2028,1426,24,1
2/3/2028,643,9,1
2/3/2028,713,3,1
2/3/2028,718,3,1
2/3/2028,724,3,2
2/3/2028,900,3,1
2/4/2028,67,15,1
2/4/2028,114,4,1
2/4/2028,416,9,1
2/4/2028,547,4,1
2/4/2028,606,9,1
2/4/2028,916,9,1
2/4/2028,940,4,2
2/4/2028,1268,9,1
2/4/2028,1348,4,1
2/5/2028,46,7,1
2/5/2028,70,11,1
2/5/2028,93,11,1
2/5/2028,463,15,1
2/5/2028,471,15,2
2/5/2028,639,21,1
2/5/2028,734,15,2
2/5/2028,785,15,1
2/5/2028,951,11,1
2/5/2028,1046,11,1
2/5/2028,1139,7,1
2/5/2028,1153,15,1
2/5/2028,1165,11,1
2/5/2028,1405,21,2
2/5/2028,1497,11,1
2/6/2028,9,24,2
2/6/2028,126,8,1
2/6/2028,142,24,1
2/6/2028,206,8,2
2/6/2028,235,7,1
2/6/2028,247,17,1
2/6/2028,266,23,1
2/6/2028,274,17,1
2/6/2028,288,20,1
2/6/2028,296,8,1
2/6/2028,302,24,1
2/6/2028,374,8,1
2/6/2028,415,4,1
2/6/2028,440,4,1
2/6/2028,491,17,1
2/6/2028,495,24,1
2/6/2028,512,23,1
2/6/2028,552,7,1
2/6/2028,590,17,1
2/6/2028,601,4,1
2/6/2028,608,8,1
2/6/2028,668,17,1
2/6/2028,749,17,2
2/6/2028,947,9,1
2/6/2028,968,8,1
2/6/2028,983,9,1
2/6/2028,991,8,1
2/6/2028,1068,17,1
2/6/2028,1075,9,1
2/6/2028,1138,24,1
2/6/2028,1283,4,2
2/6/2028,1314,17,1
2/6/2028,1339,8,1
2/6/2028,1350,20,1
2/6/2028,1353,8,1
2/6/2028,1408,20,1
2/6/2028,1446,9,1
2/6/2028,1462,23,1
2/7/2028,83,1,1
2/7/2028,300,1,1
2/7/2028,702,4,2
2/7/2028,703,8,1
2/7/2028,758,12,1
2/7/2028,1106,8,2
2/7/2028,1157,12,1
2/7/2028,1301,1,1
2/7/2028,1319,4,1
2/7/2028,1322,12,2
2/7/2028,1331,12,1
2/7/2028,1348,1,1
2/7/2028,1407,4,1
2/7/2028,1409,4,1
2/7/2028,1417,12,2
2/7/2028,1484,4,2
2/7/2028,1498,12,1
2/7/2028,1513,1,1
2/7/2028,1552,4,1
2/8/2028,196,17,1
2/8/2028,231,16,1
2/8/2028,469,16,1
2/8/2028,478,16,1
2/8/2028,552,17,1
2/8/2028,564,17,2
2/8/2028,590,17,1
2/8/2028,701,17,1
2/8/2028,784,17,2
2/8/2028,833,17,1
2/8/2028,917,16,2
2/8/2028,974,10,1
2/8/2028,1073,16,1
2/8/2028,1080,10,1
2/8/2028,1166,10,1
2/8/2028,1427,16,1
2/8/2028,1445,17,1
2/9/2028,26,1,2
2/9/2028,62,1,2
2/9/2028,86,12,1
2/9/2028,112,6,2
2/9/2028,182,11,1
2/9/2028,240,23,1
2/9/2028,258,12,1
2/9/2028,299,12,1
2/9/2028,313,12,1
2/9/2028,338,1,1
2/9/2028,383,11,1
2/9/2028,397,12,1
2/9/2028,441,11,1
2/9/2028,460,11,1
2/9/2028,462,11,1
2/9/2028,551,23,1
2/9/2028,588,12,1
2/9/2028,681,12,1
2/9/2028,861,1,2
2/9/2028,941,6,1
2/9/2028,948,23,2
2/9/2028,1083,23,1
2/9/2028,1120,11,1
2/9/2028,1169,12,1
2/9/2028,1292,12,1
2/9/2028,1395,11,1
2/10/2028,207,16,1
2/10/2028,226,3,1
2/10/2028,362,13,1
2/10/2028,378,3,2
2/10/2028,401,3,1
2/10/2028,871,13,1
2/10/2028,1006,13,1
2/10/2028,1029,13,1
2/10/2028,1362,13,2
2/10/2028,1539,13,1
2/10/2028,1540,13,1
2/11/2028,3,11,2
2/11/2028,192,18,2
2/11/2028,328,19,1
2/11/2028,330,24,1
2/11/2028,475,24,1
2/11/2028,581,19,2
2/11/2028,607,11,2
2/11/2028,837,19,1
2/11/2028,871,19,1
2/11/2028,880,23,1
2/11/2028,923,24,2
2/11/2028,985,11,2
2/11/2028,988,11,1
2/11/2028,1022,18,1
2/11/2028,1059,24,1
2/11/2028,1085,19,2
2/11/2028,1117,23,1
2/11/2028,1168,19,1
2/11/2028,1204,19,1
2/11/2028,1250,11,2
2/11/2028,1467,23,2
2/11/2028,1470,24,2
2/11/2028,1550,19,1
2/12/2028,204,21,1
2/12/2028,263,10,1
2/12/2028,274,21,2
2/12/2028,289,21,1
2/12/2028,305,10,1
2/12/2028,483,10,1
2/12/2028,707,21,1
2/12/2028,825,21,1
2/12/2028,913,10,1
2/12/2028,1243,10,1
2/12/2028,1298,21,1
2/12/2028,1327,21,1
2/12/2028,1333,10,2
2/12/2028,1393,10,1
13/2/2028,45,7,2
13/2/2028,89,7,1
13/2/2028,129,7,1
13/2/2028,175,21,1
13/2/2028,256,12,1
13/2/2028,342,8,1
13/2/2028,353,16,1
13/2/2028,397,7,1
13/2/2028,572,7,1
13/2/2028,578,21,1
13/2/2028,661,12,1
13/2/2028,699,7,1
13/2/2028,770,7,1
13/2/2028,813,7,1
13/2/2028,929,12,1
13/2/2028,958,8,1
13/2/2028,993,12,1
13/2/2028,1034,21,1
13/2/2028,1052,7,1
13/2/2028,1076,21,1
13/2/2028,1165,8,2
13/2/2028,1185,12,1
13/2/2028,1358,7,1
13/2/2028,1378,12,2
13/2/2028,1406,16,1
13/2/2028,1410,12,1
13/2/2028,1448,16,1
13/2/2028,1516,7,1
14/2/2028,190,21,1
14/2/2028,222,21,1
14/2/2028,323,21,2
14/2/2028,375,21,1
14/2/2028,774,21,1
14/2/2028,871,21,2
14/2/2028,1327,3,1
15/2/2028,130,6,1
15/2/2028,137,1,1
15/2/2028,236,1,2
15/2/2028,276,24,1
15/2/2028,416,24,2
15/2/2028,572,1,1
15/2/2028,642,6,1
15/2/2028,673,24,1
15/2/2028,767,23,1
15/2/2028,837,24,1
15/2/2028,934,1,1
15/2/2028,1158,23,1
15/2/2028,1294,23,1
15/2/2028,1294,6,1
15/2/2028,1546,6,2
15/2/2028,1548,24,1
16/2/2028,405,18,1
16/2/2028,592,18,1
16/2/2028,742,18,1
16/2/2028,955,18,1
17/2/2028,86,17,1
17/2/2028,133,4,1
17/2/2028,166,1,1
17/2/2028,177,3,1
17/2/2028,279,3,1
17/2/2028,311,17,1
17/2/2028,426,17,2
17/2/2028,596,13,1
17/2/2028,694,17,2
17/2/2028,703,1,1
17/2/2028,968,13,1
17/2/2028,1157,3,1
17/2/2028,1211,1,2
17/2/2028,1288,13,1
17/2/2028,1378,1,1
17/2/2028,1387,3,1
17/2/2028,1441,17,2
19/2/2028,44,6,1
19/2/2028,74,1,1
19/2/2028,81,17,2
19/2/2028,133,23,2
19/2/2028,141,17,1
19/2/2028,161,3,1
19/2/2028,166,1,2
19/2/2028,202,17,1
19/2/2028,396,15,2
19/2/2028,458,17,1
19/2/2028,719,6,1
19/2/2028,720,6,1
19/2/2028,995,6,1
19/2/2028,1024,18,1
19/2/2028,1143,1,2
19/2/2028,1174,1,1
19/2/2028,1193,6,1
19/2/2028,1220,23,1
19/2/2028,1301,17,1
19/2/2028,1304,17,1
19/2/2028,1355,17,1
19/2/2028,1388,17,1
19/2/2028,1451,6,1
19/2/2028,1490,6,1
19/2/2028,1515,15,1
19/2/2028,1535,3,2
19/2/2028,1540,18,1
20/2/2028,47,20,1
20/2/2028,299,7,1
20/2/2028,361,7,1
20/2/2028,361,19,1
20/2/2028,419,7,1
20/2/2028,533,7,1
20/2/2028,763,19,1
20/2/2028,1048,19,1
20/2/2028,1112,19,1
20/2/2028,1179,19,1
21/2/2028,162,15,1
21/2/2028,342,6,2
21/2/2028,520,6,1
21/2/2028,545,16,1
21/2/2028,819,16,1
21/2/2028,866,16,1
21/2/2028,1176,16,1
21/2/2028,1207,15,1
21/2/2028,1398,16,1
22/2/2028,116,13,1
22/2/2028,307,13,1
22/2/2028,343,10,1
22/2/2028,524,13,1
22/2/2028,586,19,1
22/2/2028,689,13,1
22/2/2028,730,10,2
22/2/2028,797,10,1
22/2/2028,816,9,1
22/2/2028,850,8,1
22/2/2028,1003,8,1
22/2/2028,1050,13,1
22/2/2028,1154,10,1
22/2/2028,1157,8,1
22/2/2028,1185,10,1
22/2/2028,1337,10,1
22/2/2028,1359,19,1
22/2/2028,1427,8,1
22/2/2028,1498,8,2
22/2/2028,1534,10,1
22/2/2028,1536,19,1
23/2/2028,111,19,1
23/2/2028,137,4,1
23/2/2028,469,4,1
23/2/2028,584,10,1
23/2/2028,588,19,1
23/2/2028,836,19,1
23/2/2028,954,4,1
23/2/2028,1164,4,1
23/2/2028,1291,4,1
23/2/2028,1294,10,1
23/2/2028,1295,10,1
25/2/2028,61,13,2
25/2/2028,93,20,1
25/2/2028,121,20,1
25/2/2028,516,20,1
25/2/2028,583,13,1
25/2/2028,775,13,1
25/2/2028,793,20,1
25/2/2028,921,15,1
25/2/2028,1264,20,1
25/2/2028,1335,15,1
25/2/2028,1364,15,1
26/2/2028,48,21,2
26/2/2028,172,21,1
26/2/2028,350,21,2
26/2/2028,522,21,1
26/2/2028,680,11,1
26/2/2028,771,21,1
26/2/2028,1002,21,1
26/2/2028,1102,11,1
27/2/2028,32,19,1
27/2/2028,81,13,1
27/2/2028,107,18,1
27/2/2028,219,13,1
27/2/2028,256,10,2
27/2/2028,307,19,1
27/2/2028,396,18,1
27/2/2028,400,19,1
27/2/2028,467,10,2
27/2/2028,496,10,2
27/2/2028,540,20,1
27/2/2028,573,19,1
27/2/2028,591,18,1
27/2/2028,783,19,2
27/2/2028,845,10,1
27/2/2028,1222,19,2
28/2/2028,181,16,1
28/2/2028,277,16,1
28/2/2028,507,16,1
28/2/2028,539,16,1
28/2/2028,656,16,1
28/2/2028,1142,16,1
28/2/2028,1388,16,1
3/2/2028,232,13,1
3/2/2028,280,3,1
3/2/2028,342,3,1
3/2/2028,345,4,2
3/2/2028,375,3,1
3/2/2028,545,4,1
3/2/2028,550,15,2
3/2/2028,674,3,1
3/2/2028,782,4,1
3/2/2028,954,3,1
3/2/2028,1001,21,1
3/2/2028,1106,3,1
3/2/2028,1164,3,1
3/2/2028,1168,3,1
3/2/2028,1218,13,1
3/2/2028,1292,21,2
3/2/2028,1337,4,2
3/2/2028,1383,3,1
3/2/2028,1551,4,1
3/3/2028,40,7,1
3/3/2028,129,8,2
3/3/2028,199,24,2
3/3/2028,250,7,1
3/3/2028,351,13,1
3/3/2028,373,7,1
3/3/2028,383,8,1
3/3/2028,522,13,1
3/3/2028,667,10,1
3/3/2028,667,18,1
3/3/2028,726,8,1
3/3/2028,869,10,1
3/3/2028,911,7,2
3/3/2028,931,24,1
3/3/2028,936,8,1
3/3/2028,974,8,1
3/3/2028,1012,8,1
3/3/2028,1102,8,2
3/3/2028,1377,8,1
3/3/2028,1461,10,1
3/5/2028,63,8,1
3/5/2028,233,7,1
3/5/2028,321,8,1
3/5/2028,332,8,1
3/5/2028,399,17,2
3/5/2028,574,8,1
3/5/2028,576,10,1
3/5/2028,583,7,1
3/5/2028,727,17,1
3/5/2028,924,7,1
3/5/2028,1045,8,1
3/5/2028,1051,17,1
3/5/2028,1071,7,1
3/5/2028,1100,7,2
3/5/2028,1129,7,1
3/5/2028,1161,17,2
3/5/2028,1179,17,1
3/5/2028,1185,10,1
3/5/2028,1342,10,1
3/5/2028,1386,10,1
3/5/2028,1487,17,1
3/5/2028,1491,8,1
3/6/2028,311,3,1
3/6/2028,392,4,1
3/6/2028,406,13,1
3/6/2028,492,13,1
3/6/2028,497,4,1
3/6/2028,501,16,1
3/6/2028,528,4,1
3/6/2028,655,16,1
3/6/2028,711,4,2
3/6/2028,927,16,1
3/6/2028,994,13,1
3/6/2028,1092,4,1
3/6/2028,1246,13,2
